10.07.2012,79.1503
11.07.2012,80.8527
12.07.2012,80.1874
13.07.2012,77.711
16.07.2012,80.2817
17.07.2012,78.7673
18.07.2012,72.4797
19.07.2012,72.8248
20.07.2012,91.2213
23.07.2012,95.3392
24.07.2012,94.229
25.07.2012,91.3153
26.07.2012,86.4531
27.07.2012,83.9782
30.07.2012,83.2946
31.07.2012,88.7318
01.08.2012,84.6008
02.08.2012,85.6228
03.08.2012,74.0186
06.08.2012,72.2173
07.08.2012,71.6661
08.08.2012,74.2839
09.08.2012,77.7244
10.08.2012,75.8152
13.08.2012,77.8617
14.08.2012,77.4758
15.08.2012,79.0917
16.08.2012,78.3317
17.08.2012,77.4737
20.08.2012,77.9985
21.08.2012,77.7162
22.08.2012,80.5819
23.08.2012,80.6366
24.08.2012,87.4073
27.08.2012,90.0797
28.08.2012,88.6592
29.08.2012,85.9555
30.08.2012,86.3728
31.08.2012,83.9352
03.09.2012,84.7031
04.09.2012,86.1102
05.09.2012,88.2474
06.09.2012,82.3854
07.09.2012,76.0214
10.09.2012,77.3259
11.09.2012,75.1398
12.09.2012,78.5619
13.09.2012,78.2381
14.09.2012,76.3164
17.09.2012,74.1727
18.09.2012,74.8112
19.09.2012,72.8105
20.09.2012,72.5338
21.09.2012,69.9489
24.09.2012,68.8629
25.09.2012,68.1234
26.09.2012,72.5157
27.09.2012,77.2687
28.09.2012,76.9499
01.10.2012,77.8667
02.10.2012,76.8783
03.10.2012,78.2427
04.10.2012,77.2591
05.10.2012,74.6903
08.10.2012,78.441
09.10.2012,81.161
10.10.2012,78.8631
11.10.2012,75.5947
12.10.2012,76.1335
15.10.2012,76.9983
16.10.2012,73.5555
17.10.2012,74.9759
18.10.2012,74.677
19.10.2012,79.2904
22.10.2012,79.393
23.10.2012,82.4847
24.10.2012,84.6055
25.10.2012,82.2444
26.10.2012,80.1503
29.10.2012,80.32
30.10.2012,78.4025
31.10.2012,77.519
01.11.2012,74.3601
02.11.2012,73.0434
05.11.2012,76.4268
06.11.2012,74.9452
07.11.2012,75.3673
08.11.2012,76.0495
09.11.2012,82.107
12.11.2012,79.2776
13.11.2012,86.2651
14.11.2012,85.2337
15.11.2012,78.9793
16.11.2012,79.1823
19.11.2012,84.3532
20.11.2012,73.8763
21.11.2012,71.112
22.11.2012,66.8848
23.11.2012,68.077
26.11.2012,69.6783
27.11.2012,68.4905
28.11.2012,67.3631
29.11.2012,62.5536
30.11.2012,59.7136
03.12.2012,61.9884
04.12.2012,64.6848
05.12.2012,65.1489
06.12.2012,63.7734
07.12.2012,63.8988
10.12.2012,65.3776
11.12.2012,63.5661
12.12.2012,66.81
13.12.2012,66.802
14.12.2012,65.9495
17.12.2012,67.3564
18.12.2012,64.8762
19.12.2012,59.8354
20.12.2012,71.1881
21.12.2012,73.7358
27.12.2012,69.8271
28.12.2012,78.7666
02.01.2013,69.1437
03.01.2013,76.1929
04.01.2013,74.8042
07.01.2013,73.698
08.01.2013,74.2181
09.01.2013,75.8426
10.01.2013,74.9291
11.01.2013,71.4556
14.01.2013,68.5775
15.01.2013,68.1254
16.01.2013,65.603
17.01.2013,67.8374
18.01.2013,68.773
21.01.2013,68.7361
22.01.2013,64.8015
23.01.2013,68.964
24.01.2013,66.9648
25.01.2013,65.1779
28.01.2013,63.5177
29.01.2013,62.4094
30.01.2013,68.8046
31.01.2013,69.6882
01.02.2013,66.2999
04.02.2013,74.3188
05.02.2013,77.9134
06.02.2013,78.7902
07.02.2013,75.9745
08.02.2013,71.3671
11.02.2013,79.8168
12.02.2013,77.8656
13.02.2013,75.0125
14.02.2013,74.7088
15.02.2013,78.9814
18.02.2013,80.9292
19.02.2013,71.0721
20.02.2013,75.5572
21.02.2013,79.1706
22.02.2013,67.5168
25.02.2013,66.524
26.02.2013,78.1165
27.02.2013,73.376
28.02.2013,71.1661
01.03.2013,71.2119
04.03.2013,71.1568
05.03.2013,69.2345
06.03.2013,70.0696
07.03.2013,68.0378
08.03.2013,63.275
11.03.2013,63.2149
12.03.2013,66.244
13.03.2013,65.2049
14.03.2013,63.0242
15.03.2013,67.9336
18.03.2013,70.0318
19.03.2013,77.8855
20.03.2013,73.4285
21.03.2013,73.243
22.03.2013,77.7655
25.03.2013,77.972
26.03.2013,81.9585
27.03.2013,81.8835
28.03.2013,80.1943
02.04.2013,72.8972
03.04.2013,73.2088
04.04.2013,73.4255
05.04.2013,76.78
08.04.2013,78.4193
09.04.2013,76.6051
10.04.2013,72.9851
11.04.2013,72.8619
12.04.2013,74.5904
15.04.2013,77.0139
16.04.2013,76.8544
17.04.2013,79.7426
18.04.2013,79.9257
19.04.2013,76.5185
22.04.2013,79.0295
23.04.2013,75.0858
24.04.2013,74.5396
25.04.2013,71.716
26.04.2013,73.146
29.04.2013,75.5273
30.04.2013,73.6285
02.05.2013,71.8332
03.05.2013,66.9459
06.05.2013,72.3072
07.05.2013,67.2794
08.05.2013,66.9199
09.05.2013,66.6894
10.05.2013,73.0717
13.05.2013,73.2136
14.05.2013,69.4561
15.05.2013,70.8235
16.05.2013,70.8884
17.05.2013,65.6623
20.05.2013,78.4647
21.05.2013,72.5285
22.05.2013,78.5748
23.05.2013,76.123
24.05.2013,76.2352
27.05.2013,75.9158
28.05.2013,74.1078
29.05.2013,76.2366
30.05.2013,75.4207
31.05.2013,75.5287
03.06.2013,78.2289
04.06.2013,77.2394
05.06.2013,78.6701
06.06.2013,78.4457
07.06.2013,77.9922
10.06.2013,73.8054
11.06.2013,78.4919
12.06.2013,82.4051
13.06.2013,83.7718
14.06.2013,81.009
17.06.2013,82.6917
18.06.2013,85.8776
19.06.2013,83.2182
20.06.2013,85.8733
21.06.2013,85.5401
24.06.2013,83.6404
25.06.2013,82.0484
26.06.2013,79.772
27.06.2013,77.8782
28.06.2013,75.5152
01.07.2013,77.1059
02.07.2013,75.8748
03.07.2013,76.0353
04.07.2013,74.0347
05.07.2013,75.113
08.07.2013,74.1228
09.07.2013,72.8816
10.07.2013,72.3404
11.07.2013,70.5938
12.07.2013,68.3931
15.07.2013,74.6505
16.07.2013,77.6251
17.07.2013,75.9208
18.07.2013,73.5434
19.07.2013,67.9623
22.07.2013,68.2988
23.07.2013,67.2594
24.07.2013,65.3137
25.07.2013,67.1717
26.07.2013,67.1454
29.07.2013,65.3786
30.07.2013,68.2911
31.07.2013,65.7907
01.08.2013,63.8528
02.08.2013,62.1118
05.08.2013,63.9066
06.08.2013,64.1383
07.08.2013,64.7197
08.08.2013,67.0228
09.08.2013,66.7752
12.08.2013,64.1993
13.08.2013,63.2765
14.08.2013,64.6117
15.08.2013,65.7506
16.08.2013,65.2121
19.08.2013,68.4494
20.08.2013,72.3087
21.08.2013,74.4802
22.08.2013,69.2697
23.08.2013,71.7756
26.08.2013,69.4334
27.08.2013,72.5858
28.08.2013,75.1439
29.08.2013,74.4593
30.08.2013,77.2102
02.09.2013,77.6641
03.09.2013,78.0497
04.09.2013,78.62
05.09.2013,75.5456
06.09.2013,72.3721
09.09.2013,71.199
10.09.2013,67.9637
11.09.2013,66.0797
12.09.2013,65.8929
13.09.2013,66.7925
16.09.2013,66.8901
17.09.2013,67.4851
18.09.2013,67.3126
19.09.2013,63.3569
20.09.2013,61.2962
23.09.2013,66.5333
24.09.2013,58.0071
25.09.2013,57.5474
26.09.2013,57.0432
27.09.2013,58.8627
30.09.2013,61.7428
01.10.2013,59.9367
02.10.2013,61.7866
03.10.2013,63.0604
04.10.2013,64.3235
07.10.2013,67.6785
08.10.2013,71.4083
09.10.2013,72.8739
10.10.2013,69.0519
11.10.2013,62.0989
14.10.2013,70.4808
15.10.2013,66.5457
16.10.2013,66.5787
17.10.2013,59.761
18.10.2013,56.9136
21.10.2013,55.6325
22.10.2013,59.6593
23.10.2013,58.894
24.10.2013,57.6566
25.10.2013,57.4463
28.10.2013,58.887
29.10.2013,58.387
30.10.2013,59.061
31.10.2013,59.9258
01.11.2013,59.514
04.11.2013,61.7405
05.11.2013,60.0144
06.11.2013,60.632
07.11.2013,60.959
08.11.2013,58.2117
11.11.2013,61.8046
12.11.2013,62.9565
13.11.2013,65.5795
14.11.2013,63.6967
15.11.2013,64.4564
18.11.2013,60.8499
19.11.2013,61.1999
20.11.2013,59.4138
21.11.2013,58.2126
22.11.2013,58.0891
25.11.2013,56.7627
26.11.2013,56.1562
27.11.2013,54.4818
28.11.2013,53.061
29.11.2013,56.8751
02.12.2013,58.5118
03.12.2013,64.2576
04.12.2013,64.0813
05.12.2013,62.8611
06.12.2013,64.052
09.12.2013,59.6458
10.12.2013,60.0925
11.12.2013,62.0956
12.12.2013,61.7094
13.12.2013,64.6667
16.12.2013,63.1186
17.12.2013,62.6298
18.12.2013,60.6755
19.12.2013,55.9243
20.12.2013,56.834
23.12.2013,57.7725
27.12.2013,63.3072
30.12.2013,65.2879
02.01.2014,69.7981
03.01.2014,66.4926
06.01.2014,69.6507
07.01.2014,65.4882
08.01.2014,64.559
09.01.2014,64.8216
10.01.2014,61.1514
13.01.2014,60.9692
14.01.2014,66.3992
15.01.2014,62.9686
16.01.2014,65.9068
17.01.2014,65.824
20.01.2014,63.6765
21.01.2014,67.7839
22.01.2014,65.255
23.01.2014,69.5895
24.01.2014,77.689
27.01.2014,79.0843
28.01.2014,77.6807
29.01.2014,78.6514
30.01.2014,76.6751
31.01.2014,79.9816
03.02.2014,85.2687
04.02.2014,84.93
05.02.2014,84.3226
06.02.2014,80.6285
07.02.2014,72.9491
10.02.2014,74.0259
11.02.2014,73.1552
12.02.2014,75.8349
13.02.2014,74.8236
14.02.2014,72.3138
17.02.2014,70.0974
18.02.2014,68.4985
19.02.2014,68.1133
20.02.2014,67.0759
21.02.2014,63.7316
24.02.2014,64.8601
25.02.2014,63.8004
26.02.2014,64.0888
27.02.2014,64.2493
28.02.2014,64.3581
03.03.2014,78.0433
04.03.2014,73.1898
05.03.2014,71.921
06.03.2014,68.8273
07.03.2014,71.5592
10.03.2014,74.8924
11.03.2014,74.3174
12.03.2014,74.6116
13.03.2014,78.7125
14.03.2014,79.8324
17.03.2014,77.9757
18.03.2014,75.3249
19.03.2014,69.2541
20.03.2014,67.8276
21.03.2014,69.0424
24.03.2014,68.864
25.03.2014,67.1421
26.03.2014,63.5699
27.03.2014,64.821
28.03.2014,64.1201
31.03.2014,66.1638
01.04.2014,61.7727
02.04.2014,58.3815
03.04.2014,58.6522
04.04.2014,57.0896
07.04.2014,58.48
08.04.2014,59.5005
09.04.2014,59.0993
10.04.2014,56.3432
11.04.2014,64.275
14.04.2014,73.0356
15.04.2014,74.7555
16.04.2014,65.786
17.04.2014,63.6821
22.04.2014,63.4216
23.04.2014,62.235
24.04.2014,62.9171
25.04.2014,65.1561
28.04.2014,65.5136
29.04.2014,63.2465
30.04.2014,62.9078
02.05.2014,63.1471
05.05.2014,64.8692
06.05.2014,65.1781
07.05.2014,62.4484
08.05.2014,58.7337
09.05.2014,61.632
12.05.2014,58.8853
13.05.2014,59.53
14.05.2014,57.8444
15.05.2014,62.2547
16.05.2014,59.9825
19.05.2014,62.6519
20.05.2014,59.3553
21.05.2014,60.1883
22.05.2014,58.0589
23.05.2014,58.5343
26.05.2014,61.8248
27.05.2014,60.9635
28.05.2014,59.8314
29.05.2014,59.3247
30.05.2014,62.9801
02.06.2014,61.7653
03.06.2014,59.9626
04.06.2014,61.6611
05.06.2014,55.7226
06.06.2014,51.7647
09.06.2014,55.0286
10.06.2014,53.6387
11.06.2014,55.262
12.06.2014,61.9113
13.06.2014,67.5212
16.06.2014,69.6755
17.06.2014,67.6765
18.06.2014,64.6964
19.06.2014,63.9202
20.06.2014,63.7805
23.06.2014,68.1155
24.06.2014,67.3796
25.06.2014,69.9334
26.06.2014,69.5771
27.06.2014,71.1109
30.06.2014,70.2265
01.07.2014,67.173
02.07.2014,66.0771
03.07.2014,66.3981
04.07.2014,66.2157
07.07.2014,67.5947
08.07.2014,73.4739
09.07.2014,70.1159
10.07.2014,75.6628
11.07.2014,76.8758
14.07.2014,77.829
15.07.2014,78.5207
16.07.2014,73.3789
17.07.2014,76.0494
18.07.2014,82.21
21.07.2014,81.8001
22.07.2014,76.3978
23.07.2014,73.1652
24.07.2014,72.3881
25.07.2014,74.3046
28.07.2014,75.9157
29.07.2014,74.3448
30.07.2014,74.2336
31.07.2014,76.918
01.08.2014,78.7497
04.08.2014,82.8309
05.08.2014,80.6552
06.08.2014,82.9046
07.08.2014,82.8281
08.08.2014,86.4153
11.08.2014,84.4721
12.08.2014,84.3718
13.08.2014,79.8587
14.08.2014,78.2442
15.08.2014,80.1431
18.08.2014,79.9378
19.08.2014,78.0909
20.08.2014,78.7592
21.08.2014,76.4948
22.08.2014,77.1405
25.08.2014,73.5051
26.08.2014,70.6299
27.08.2014,70.701
28.08.2014,74.1368
29.08.2014,74.4667
01.09.2014,76.8152
02.09.2014,76.8242
03.09.2014,75.5012
04.09.2014,74.2688
05.09.2014,73.4818
08.09.2014,74.493
09.09.2014,74.1976
10.09.2014,74.6134
11.09.2014,74.5382
12.09.2014,72.2632
15.09.2014,80.1175
16.09.2014,81.575
17.09.2014,76.5813
18.09.2014,75.1891
19.09.2014,70.3204
22.09.2014,76.4735
23.09.2014,82.0027
24.09.2014,78.1981
25.09.2014,83.9905
26.09.2014,84.0921
29.09.2014,85.8753
30.09.2014,84.9063
01.10.2014,86.8371
02.10.2014,88.433
03.10.2014,84.4197
06.10.2014,84.3365
07.10.2014,89.3101
08.10.2014,88.1309
09.10.2014,84.1707
10.10.2014,94.8175
13.10.2014,98.2209
14.10.2014,100.5396
15.10.2014,110.5373
16.10.2014,111.181
17.10.2014,102.1673
20.10.2014,105.2496
21.10.2014,89.8977
22.10.2014,89.7279
23.10.2014,89.8694
24.10.2014,89.5244
27.10.2014,93.3596
28.10.2014,88.5355
29.10.2014,85.8971
30.10.2014,86.9214
31.10.2014,84.2208
